Volkswagen,Cross,2011,GCM425,Blanco,116481993
Ford,Fiesta,2009,MHM809,Gris,1157832588
Foton,FHR XL,2007,VTI663,Verde,420652504
Hyundai,Tucson,2017,HMI390,Negro,716424749
JAC,T8 Pro,2023,RIT898,Rojo,902733417
BMW,X6 M60i,2006,AXV205,Blanco,985933977
Mercedes-Benz,GLC 350e,2011,FZP310,Azul,643594844
Citroen,C-elysee,2009,TKR793,Negro,922110317
JMC,CHR 3.13,2020,HQJ619,Cafe,277170761
Subaru,Evoltis,2012,VLM638,Amarillo,1046155238
Peugeot,3019,2017,EBJ240,Blanco,196550431
Honda,Civic,2020,VKU355,Gris,56216463
Hino,GH8J,2010,PFO405,Verde,709824318
Renault,Duster,2011,DGV196,Negro,802238080
Renault,KWID,2019,JHU655,Rojo,113223781
Toyota,4Runner,2020,LVD334,Blanco,521205307
Toyota,Hilux,2008,ECU177,Azul,686396847
Chevrolet,Captiva,2015,TNU678,Negro,1035919777
Chevrolet,Joy,2009,BJZ441,Cafe,890366339
Mazda,CX-41,2007,XYM958,Amarillo,1000298426
Kia,Picanto,2007,PFW764,Blanco,1134736246
Suzuki,Derco,2011,VTI089,Gris,815818743
Nissan,Murano,2021,CZJ527,Verde,117467222
Volkswagen,Gol,2012,AJX101,Negro,469746218
Ford,Escape,2007,UYL368,Rojo,209718397
Foton,FKR CUMMINS,2014,WIZ775,Blanco,877102383
Hyundai,Accent,2006,GGZ716,Azul,919467288
JAC,S13,2017,POS459,Negro,497025095
BMW,X4 M,2006,IWK787,Cafe,644473473
Mercedes-Benz,AMG GLC 54,2009,VQT924,Amarillo,1105573595
Citroen,C14,2015,KWY774,Blanco,441534459
JMC,CPR 4.16,2008,IKU244,Gris,534002749
Subaru,Legacy,2020,MFC516,Verde,727509430
Peugeot,Allure,2014,UIT652,Negro,81703262
Honda,CRV,2014,RXS658,Rojo,162959751
Hino,Dutro Pro,2016,XFE406,Blanco,755780381
Renault,Logan,2019,FCX731,Azul,1005450362
Renault,Sandero,2014,PAZ721,Negro,512629050
Toyota,Corolla,2018,SGN566,Cafe,782945363
Toyota,Prado,2012,TVZ652,Amarillo,69586118
Chevrolet,Tracker,2013,AEK168,Blanco,41980247
Chevrolet,Onix,2013,AOG201,Gris,1001148214
Mazda,15,2021,RUI757,Verde,1167177574
Kia,Seltos,2015,ASU612,Negro,703798410
Suzuki,Swift,2017,IHR835,Rojo,780822351
Nissan,Tida,2005,KBS955,Blanco,440989453
Volkswagen,Cross,2006,JQA609,Azul,244997491
Ford,Fiesta,2016,KDL096,Negro,1042366223
Foton,FHR XL,2022,GGZ265,Cafe,748425145
Hyundai,Tucson,2006,HVA320,Amarillo,978238091
JAC,T8 Pro,2017,TFZ459,Blanco,1103234045
BMW,X6 M60i,2009,SOA024,Gris,1060008542
Mercedes-Benz,GLC 350e,2008,HUV825,Verde,424780640
Citroen,C-elysee,2005,OCX715,Negro,148963720
JMC,CHR 3.14,2015,BNV112,Rojo,1186845928
Subaru,Evoltis,2015,CHU896,Blanco,459167404
Peugeot,3020,2023,WYJ219,Azul,1196508099
Honda,Civic,2019,YTW149,Negro,1036349038
Hino,GH8J,2006,NLX090,Cafe,1105617721
Renault,Duster,2005,ZFL285,Amarillo,382553342
Renault,KWID,2008,IPD859,Blanco,578560679
Toyota,4Runner,2008,EBM537,Gris,599394444
Toyota,Hilux,2011,BBO140,Verde,1007515092
Chevrolet,Captiva,2020,SQM472,Negro,219405924
Chevrolet,Joy,2010,OFS595,Rojo,219551059
Mazda,CX-42,2021,QWD864,Blanco,884237026
Kia,Picanto,2016,EMW262,Azul,824700444
Suzuki,Derco,2014,KMQ756,Negro,455634768
Nissan,Murano,2016,RLJ550,Cafe,225852681
Volkswagen,Gol,2007,JXT910,Amarillo,956156341
Ford,Escape,2022,LWM433,Blanco,907437763
Foton,FKR CUMMINS,2009,BJP117,Gris,694782875
Hyundai,Accent,2020,LRV436,Verde,767214285
JAC,S14,2020,NOD900,Negro,402939495
BMW,X4 M,2013,TNM946,Rojo,132195648
Mercedes-Benz,AMG GLC 55,2013,NAL542,Blanco,527826823
Citroen,C15,2016,LYF649,Azul,947573189
JMC,CPR 4.17,2017,KRU139,Negro,210797552
Subaru,Legacy,2022,INX668,Cafe,908504500
Peugeot,Allure,2018,XME236,Amarillo,158104884
Honda,CRV,2020,ACK473,Blanco,1080243378
Hino,Dutro Pro,2007,JOP084,Gris,385759087
Renault,Logan,2013,RZN788,Verde,886068550
Renault,Sandero,2017,YRZ481,Negro,808023342
Toyota,Corolla,2015,RWP672,Rojo,637555251
Toyota,Prado,2007,QAA238,Blanco,539143662
Chevrolet,Tracker,2016,GAY325,Azul,918142447
Chevrolet,Onix,2012,ZXD260,Negro,410884842
Mazda,16,2006,XRZ643,Cafe,85457703
Kia,Seltos,2020,PRI033,Amarillo,1051738813
Suzuki,Swift,2009,RDI226,Blanco,928917109
Nissan,Tida,2022,BRY791,Gris,1140087602
Volkswagen,Cross,2007,FJN757,Verde,408626423
Ford,Fiesta,2012,JPQ729,Negro,482998456
Foton,FHR XL,2005,DVJ142,Rojo,1026653031
Hyundai,Tucson,2005,HAK151,Blanco,910994526
JAC,T8 Pro,2021,PKZ688,Azul,436368190
BMW,X6 M60i,2021,FBQ504,Negro,478565842
Mercedes-Benz,GLC 350e,2022,HIR797,Cafe,117849410
Citroen,C-elysee,2015,KJL426,Amarillo,381981784
JMC,CHR 3.15,2006,WAI688,Blanco,442328572
Subaru,Evoltis,2013,RQV687,Gris,719103481
Peugeot,3021,2014,FXN083,Verde,907721359
Honda,Civic,2015,UZS463,Negro,1075728438
Hino,GH8J,2005,CXY424,Rojo,1145909541
Renault,Duster,2011,ZHC486,Blanco,883767445
Renault,KWID,2023,SBZ135,Azul,879915015
Toyota,4Runner,2008,LUK212,Negro,848459403
Toyota,Hilux,2008,XKA079,Cafe,939315119
Chevrolet,Captiva,2020,JTR427,Amarillo,431824206
Chevrolet,Joy,2013,UAZ606,Blanco,1068151167
Mazda,CX-43,2005,OTZ899,Gris,364698014
Kia,Picanto,2008,CUM826,Verde,839219695
Suzuki,Derco,2012,JWM277,Negro,521223955
Nissan,Murano,2007,EFA010,Rojo,282255736
Volkswagen,Gol,2010,QSA042,Blanco,1039447045
Ford,Escape,2021,RZP559,Azul,965993712
Foton,FKR CUMMINS,2023,YPD918,Negro,719330051
Hyundai,Accent,2015,LST093,Cafe,194508452
JAC,S15,2011,GXX202,Amarillo,927310199
BMW,X4 M,2019,CLF193,Blanco,759328743
Mercedes-Benz,AMG GLC 56,2019,GAN122,Gris,710594057
Citroen,C16,2021,JOT495,Verde,191797731
JMC,CPR 4.18,2006,OAE468,Negro,939127499
Subaru,Legacy,2016,SMK407,Rojo,1062420258
Peugeot,Allure,2009,MIJ944,Blanco,1187490410
Honda,CRV,2007,THT722,Azul,436409655
Hino,Dutro Pro,2014,UIX832,Negro,1110819801
Renault,Logan,2011,AXI039,Cafe,1055884923
Renault,Sandero,2009,VLJ547,Amarillo,261210116
Toyota,Corolla,2010,UAM644,Blanco,703121190
Toyota,Prado,2009,LLJ434,Gris,523139970
Chevrolet,Tracker,2020,EFJ938,Verde,909945108
Chevrolet,Onix,2013,YIP280,Negro,331546328
Mazda,17,2019,FUJ434,Rojo,801602358
Kia,Seltos,2021,MTD302,Blanco,1006390082
Suzuki,Swift,2022,OSY037,Azul,1081565695
Nissan,Tida,2011,OPB915,Negro,759392021
Volkswagen,Cross,2015,CJZ707,Cafe,402743417
Ford,Fiesta,2015,XFB282,Amarillo,938391952
Foton,FHR XL,2007,GED631,Blanco,834278611
Hyundai,Tucson,2005,GWO561,Gris,177534846
JAC,T8 Pro,2008,RJL150,Verde,125015434
BMW,X6 M60i,2017,OBV234,Negro,839741633
Mercedes-Benz,GLC 350e,2019,DFF740,Rojo,510372690
Citroen,C-elysee,2005,EZY970,Blanco,1124238746
JMC,CHR 3.16,2010,JXW030,Azul,432979407
Subaru,Evoltis,2014,EJQ458,Negro,301478961
Peugeot,3022,2012,KNG104,Cafe,756152743
Honda,Civic,2018,WBM556,Amarillo,582522544
Hino,GH8J,2014,FIH231,Blanco,656468309
Renault,Duster,2008,PLA470,Gris,1191605824
Renault,KWID,2009,AVN544,Verde,559989696
Toyota,4Runner,2015,UUV304,Negro,539036266
Toyota,Hilux,2021,JMX280,Rojo,937821798
Chevrolet,Captiva,2005,HKG049,Blanco,474210504
Chevrolet,Joy,2010,RUF249,Azul,646109136
Mazda,CX-44,2016,APC503,Negro,374637479
Kia,Picanto,2009,TYR123,Cafe,671720540
Suzuki,Derco,2015,EKS295,Amarillo,999377790
Nissan,Murano,2005,VQY792,Blanco,270499463
Volkswagen,Gol,2011,HJC309,Gris,218766259
Ford,Escape,2015,YLA813,Verde,402923561
Foton,FKR CUMMINS,2018,TUW573,Negro,109787760
Hyundai,Accent,2008,AKV065,Rojo,338344752
JAC,S16,2022,ZKR758,Blanco,758609554
BMW,X4 M,2017,QQH378,Azul,896149442
Mercedes-Benz,AMG GLC 57,2011,KZP985,Negro,768774426
Citroen,C17,2014,XIA218,Cafe,598314442
JMC,CPR 4.19,2013,VTO896,Amarillo,735878810
Subaru,Legacy,2023,AFW428,Blanco,109348948
Peugeot,Allure,2021,NPL932,Gris,428929180
Honda,CRV,2007,KFJ386,Verde,910082816
Hino,Dutro Pro,2012,XQJ430,Negro,83324910
Renault,Logan,2015,LZY955,Rojo,1188969454
Renault,Sandero,2012,LDT955,Blanco,778497182
Toyota,Corolla,2012,TJJ738,Azul,1149457456
Toyota,Prado,2012,KLU905,Negro,233160155
Chevrolet,Tracker,2020,JFV312,Cafe,532992795
Chevrolet,Onix,2012,AEU106,Amarillo,107322267
Mazda,18,2019,TVI193,Blanco,472746816
Kia,Seltos,2012,HZE039,Gris,157988441
Suzuki,Swift,2015,RMO400,Verde,254924589
Nissan,Tida,2012,QQP527,Negro,1119125971
Volkswagen,Cross,2021,LIN821,Rojo,379852229
Ford,Fiesta,2021,OAA376,Blanco,53917433
Foton,FHR XL,2021,IOR320,Azul,715938557
Hyundai,Tucson,2017,BUY662,Negro,1172121808
JAC,T8 Pro,2007,SNG975,Cafe,181499057
BMW,X6 M60i,2015,ASO538,Amarillo,399319911
Mercedes-Benz,GLC 350e,2020,WPZ628,Blanco,676575078
Citroen,C-elysee,2022,PTT949,Gris,337215808
JMC,CHR 3.17,2005,PHV971,Verde,167035611
Subaru,Evoltis,2019,NOL995,Negro,225700867
Peugeot,3023,2009,YPK493,Rojo,686579822
Honda,Civic,2007,EQU421,Blanco,98518306
Hino,GH8J,2010,MAC214,Azul,159314659
Renault,Duster,2016,QIC310,Negro,361721407
Renault,KWID,2015,JPA559,Cafe,1053352258
Toyota,4Runner,2011,AKJ532,Amarillo,1157830981
Toyota,Hilux,2019,SQK611,Blanco,1062529320
Chevrolet,Captiva,2014,XZW324,Gris,53474225
Chevrolet,Joy,2022,OEZ201,Verde,41260821
Mazda,CX-45,2007,VXV340,Negro,1061873049
Kia,Picanto,2005,VDQ272,Rojo,99524395
Suzuki,Derco,2012,OGR699,Blanco,984209054
Nissan,Murano,2016,GSJ297,Azul,263822681
Volkswagen,Gol,2005,KEX292,Negro,124538563
Ford,Escape,2007,FHZ531,Cafe,1142729652
Foton,FKR CUMMINS,2013,NUZ416,Amarillo,225119051
Hyundai,Accent,2016,KLL280,Blanco,774384770
JAC,S17,2012,OIZ028,Gris,270979165
BMW,X4 M,2020,BUL893,Verde,1031156111
Mercedes-Benz,AMG GLC 58,2006,JTH737,Negro,692533113
Citroen,C18,2017,NBS367,Rojo,331656132
JMC,CPR 4.20,2008,QPT533,Blanco,941221567
Subaru,Legacy,2007,PUF430,Azul,285649163
Peugeot,Allure,2005,RXV231,Negro,209058259
Honda,CRV,2014,XUT209,Cafe,235887955
Hino,Dutro Pro,2006,CIS176,Amarillo,995598629
Renault,Logan,2009,MHU846,Blanco,1196160221
Renault,Sandero,2011,LGC948,Gris,444562378
Toyota,Corolla,2009,VWN945,Verde,821292562
Toyota,Prado,2010,CFA859,Negro,137122112
Chevrolet,Tracker,2011,KFB767,Rojo,858819306
Chevrolet,Onix,2008,BWE020,Blanco,1169834362
Mazda,19,2010,PUV830,Azul,1175488370
Kia,Seltos,2006,BLN151,Negro,1060444337
Suzuki,Swift,2008,LAH611,Cafe,532820159
Nissan,Tida,2008,QDM917,Amarillo,722389457
Volkswagen,Cross,2018,IMZ130,Blanco,1107724621
Ford,Fiesta,2020,JLW112,Gris,1073292344
Foton,FHR XL,2019,FKO173,Verde,977014187
Hyundai,Tucson,2013,TWU590,Negro,742748208
JAC,T8 Pro,2010,BHK442,Rojo,989787077
BMW,X6 M60i,2020,ECV201,Blanco,1180476427
Mercedes-Benz,GLC 350e,2023,KJQ144,Azul,1152609146
Citroen,C-elysee,2023,VCE688,Negro,1106958745
JMC,CHR 3.18,2019,HGH371,Cafe,528750919
Subaru,Evoltis,2008,IKX480,Amarillo,375537806
Peugeot,3024,2023,NPC791,Blanco,743335642
Honda,Civic,2013,ESO02,Gris,921161666
Hino,GH8J,2022,SIO286,Verde,778613041
Renault,Duster,2011,SQD616,Negro,903324706
Renault,KWID,2012,QCH304,Rojo,218775812
Toyota,4Runner,2009,OTU464,Blanco,658390361
Toyota,Hilux,2012,CRH964,Azul,293631866
Chevrolet,Captiva,2023,WXH155,Negro,1070857997
Chevrolet,Joy,2014,PFH348,Cafe,519038951
Mazda,CX-46,2015,GDH017,Amarillo,686359501
Kia,Picanto,2009,DNU080,Blanco,95390320
Suzuki,Derco,2023,HWW583,Gris,744518402
Nissan,Murano,2006,NES287,Verde,1191617501
Volkswagen,Gol,2011,NBD294,Negro,971427308
Ford,Escape,2020,XXF929,Rojo,262118119
Foton,FKR CUMMINS,2021,RXQ759,Blanco,1033857641
Hyundai,Accent,2013,NDW817,Azul,516077622
JAC,S18,2008,LMC140,Negro,666205347
BMW,X4 M,2008,YQK390,Cafe,178582601
Mercedes-Benz,AMG GLC 59,2023,MOX153,Amarillo,212768368
Citroen,C19,2019,GVB013,Blanco,1092082882
JMC,CPR 4.21,2012,TZT995,Gris,460875816
Subaru,Legacy,2018,LTA256,Verde,115221529
Peugeot,Allure,2008,OAO266,Negro,665003503
Honda,CRV,2009,HUL026,Rojo,307223453
Hino,Dutro Pro,2017,YUE783,Blanco,955282952
Renault,Logan,2007,ATY574,Azul,650528012
Renault,Sandero,2021,TDU174,Negro,386735749
Toyota,Corolla,2008,ITT914,Cafe,1194217413
Toyota,Prado,2017,CWK648,Amarillo,1056714788
Chevrolet,Tracker,2020,CPO720,Blanco,553400124
Chevrolet,Onix,2021,XSR475,Gris,782276522
Mazda,20,2010,MYQ800,Verde,390759207
Kia,Seltos,2021,HJE312,Negro,937592004
Suzuki,Swift,2006,MHX446,Rojo,1009758862
Nissan,Tida,2012,UPW497,Blanco,837021328
Volkswagen,Cross,2010,TBW154,Azul,285692795
Ford,Fiesta,2022,JRZ550,Negro,1118732840
Foton,FHR XL,2009,KVG934,Cafe,898378925
Hyundai,Tucson,2018,LIN709,Amarillo,985624994
JAC,T8 Pro,2017,SIV534,Blanco,85519564
BMW,X6 M60i,2016,CQS892,Gris,952553967
Mercedes-Benz,GLC 350e,2018,FHO807,Verde,1060851952
Citroen,C-elysee,2015,LJM019,Negro,110827053
JMC,CHR 3.19,2017,YUW089,Rojo,1053345390
Subaru,Evoltis,2011,JBJ802,Blanco,1064447774
Peugeot,3025,2021,OPA833,Azul,1178798389
Honda,Civic,2013,LYR968,Negro,372234998
Hino,GH8J,2020,NEK656,Cafe,978618626
Renault,Duster,2011,JVJ740,Amarillo,281173825
Renault,KWID,2019,LEO271,Blanco,397150277
Toyota,4Runner,2015,SIC413,Gris,689596833
Toyota,Hilux,2005,IQS926,Verde,755673738
Chevrolet,Captiva,2016,YPW983,Negro,159919495
Chevrolet,Joy,2009,NSR048,Rojo,977938483
Mazda,CX-47,2013,RTX467,Blanco,662895691
Kia,Picanto,2023,JOG959,Azul,1060898358
Suzuki,Derco,2011,IDB401,Negro,815925806
Nissan,Murano,2019,NPF915,Cafe,293862474
Volkswagen,Gol,2019,OHZ497,Amarillo,591296204
Ford,Escape,2005,SVR08,Blanco,1103709439
Foton,FKR CUMMINS,2015,TZF249,Gris,436076473
Hyundai,Accent,2007,SCG909,Verde,598879791
JAC,S19,2020,UAA278,Negro,526336521
BMW,X4 M,2019,HGJ841,Rojo,867909332
Mercedes-Benz,AMG GLC 60,2023,WTN717,Blanco,1182653813
Citroen,C20,2005,LHW014,Azul,939750352
JMC,CPR 4.22,2008,BQT689,Negro,1063049815
Subaru,Legacy,2019,QVT026,Cafe,683270849
Peugeot,Allure,2014,FGK784,Amarillo,184198949
Honda,CRV,2020,UJL456,Blanco,1159887318
Hino,Dutro Pro,2016,QBL741,Gris,971699632
Renault,Logan,2021,YFP722,Verde,716253164
Renault,Sandero,2014,BZL795,Negro,445467249
Toyota,Corolla,2011,WZG165,Rojo,1105835935
Toyota,Prado,2007,HRA295,Blanco,936458573
Chevrolet,Tracker,2007,HNO082,Azul,842249612
Chevrolet,Onix,2006,FGD119,Negro,742819242
Mazda,21,2016,QUH878,Cafe,430521145
Kia,Seltos,2005,YPQ988,Amarillo,787140854
Suzuki,Swift,2006,BKS686,Blanco,916474762
Nissan,Tida,2010,JOX809,Gris,864765125
Volkswagen,Cross,2019,BKD062,Verde,790236213
Ford,Fiesta,2013,VXH403,Negro,1192335141
Foton,FHR XL,2013,JFK757,Rojo,620603341
Hyundai,Tucson,2013,ZOE463,Blanco,894989857
JAC,T8 Pro,2019,HOV418,Azul,1146614826
BMW,X6 M60i,2022,CGS105,Negro,363898015
Mercedes-Benz,GLC 350e,2011,OSH267,Cafe,1021771468
Citroen,C-elysee,2016,TVV141,Amarillo,881302947
JMC,CHR 3.20,2009,OHC783,Blanco,630900329
Subaru,Evoltis,2007,EGB479,Gris,914700338
Peugeot,3026,2010,MKK202,Verde,740402547
Honda,Civic,2014,UUX273,Negro,130357551
Hino,GH8J,2015,JGJ070,Rojo,392236707
Renault,Duster,2019,CTY045,Blanco,733411928
Renault,KWID,2018,AWY224,Azul,517365502
Toyota,4Runner,2018,VSR610,Negro,71776078
Toyota,Hilux,2013,NUH096,Cafe,1116518328
Chevrolet,Captiva,2012,KIR848,Amarillo,842301294
Chevrolet,Joy,2011,HZW650,Blanco,64672564
Mazda,CX-48,2013,XRE387,Gris,581125424
Kia,Picanto,2010,ILC240,Verde,82179588
Suzuki,Derco,2019,MYT675,Negro,152917467
Nissan,Murano,2015,WID932,Rojo,722050841
Volkswagen,Gol,2022,QGR493,Blanco,108124835
Ford,Escape,2010,RUR916,Azul,607808721
Foton,FKR CUMMINS,2008,FNN959,Negro,290493537
Hyundai,Accent,2005,SAO414,Cafe,733298145
JAC,S20,2019,OON294,Amarillo,1076626647
BMW,X4 M,2007,PKN787,Blanco,651492941
Mercedes-Benz,AMG GLC 61,2013,BIR611,Gris,266510805
Citroen,C21,2008,FSQ881,Verde,309796102
JMC,CPR 4.23,2009,HRW171,Negro,215334699
Subaru,Legacy,2020,DEV143,Rojo,914200855
Peugeot,Allure,2019,PQJ099,Blanco,564093061
Honda,CRV,2017,IVF352,Azul,501215756
Hino,Dutro Pro,2021,CSI265,Negro,940542520
Renault,Logan,2021,HRZ491,Cafe,258145022
Renault,Sandero,2008,CPE673,Amarillo,493647382
Toyota,Corolla,2016,DPE077,Blanco,995604068
Toyota,Prado,2023,AQP839,Gris,168173043
Chevrolet,Tracker,2018,UOB205,Verde,551160244
Chevrolet,Onix,2013,KYB331,Negro,91302991
Mazda,22,2023,OPR526,Rojo,379499187
Kia,Seltos,2005,GTP487,Blanco,667785996
Suzuki,Swift,2021,SSD951,Azul,155659054
Nissan,Tida,2022,PWH540,Negro,1038106546
Volkswagen,Cross,2018,CKI470,Cafe,642415488
Ford,Fiesta,2018,VOV706,Amarillo,1141107810
Foton,FHR XL,2010,QXG595,Blanco,925553271
Hyundai,Tucson,2016,VTZ758,Gris,728167587
JAC,T8 Pro,2008,RNL544,Verde,812854314
BMW,X6 M60i,2007,WHI019,Negro,987811134
Mercedes-Benz,GLC 350e,2016,HEN487,Rojo,1070086968
Citroen,C-elysee,2013,MHC779,Blanco,1136879088
JMC,CHR 3.21,2012,PGU953,Azul,131102030
Subaru,Evoltis,2016,BAV511,Negro,679045472
Peugeot,3027,2009,VDL525,Cafe,658284609
Honda,Civic,2015,XYS922,Amarillo,927174099
Hino,GH8J,2009,HAQ800,Blanco,691861386
Renault,Duster,2005,UFN199,Gris,361027777
Renault,KWID,2017,IXB425,Verde,453910262
Toyota,4Runner,2016,MSJ202,Negro,508245719
Toyota,Hilux,2012,ILA847,Rojo,1177987933
Chevrolet,Captiva,2007,ZQI420,Blanco,685764812
Chevrolet,Joy,2016,MKT994,Azul,385884301
Mazda,CX-49,2010,VFX612,Negro,642206684
Kia,Picanto,2007,KXV288,Cafe,140842033
Suzuki,Derco,2011,HYX316,Amarillo,602900363
Nissan,Murano,2013,NNT579,Blanco,1056995541
Volkswagen,Gol,2014,SGU277,Gris,628098056
Ford,Escape,2015,EPY455,Verde,94792053
Foton,FKR CUMMINS,2022,YJN910,Negro,366339471
Hyundai,Accent,2019,LRT167,Rojo,1072729206
JAC,S21,2021,DNG194,Blanco,150815813
BMW,X4 M,2016,GDV912,Azul,1176530475
Mercedes-Benz,AMG GLC 62,2005,MRU517,Negro,744591393
Citroen,C22,2005,BNW109,Cafe,486573321
JMC,CPR 4.24,2010,IWN538,Amarillo,424628139
Subaru,Legacy,2020,KSL387,Blanco,768518672
Peugeot,Allure,2009,WGL047,Gris,882820551
Honda,CRV,2020,EEJ451,Verde,423540776
Hino,Dutro Pro,2012,JTE934,Negro,895200371
Renault,Logan,2007,UJX026,Rojo,141956483
Renault,Sandero,2017,VPE219,Blanco,309740522
Toyota,Corolla,2020,CCQ506,Azul,722510886
Toyota,Prado,2019,CXN305,Negro,276634400
Chevrolet,Tracker,2020,NGA516,Cafe,1193513930
Chevrolet,Onix,2013,NGK889,Amarillo,752727961
Mazda,23,2017,OZO299,Blanco,779322572
Kia,Seltos,2008,EYU647,Gris,694063869
Suzuki,Swift,2016,EDM096,Verde,1067567231
Nissan,Tida,2022,KGP108,Negro,962151713
Volkswagen,Cross,2011,VYH917,Rojo,357947455
Ford,Fiesta,2005,GFI289,Blanco,234722617
Foton,FHR XL,2017,SKD170,Azul,578178456
Hyundai,Tucson,2022,CPL491,Negro,44150356
JAC,T8 Pro,2009,SVQ934,Cafe,550866071
BMW,X6 M60i,2008,BPE718,Amarillo,298486646
Mercedes-Benz,GLC 350e,2006,AVK655,Blanco,1132796616
Citroen,C-elysee,2011,FNB783,Gris,506699882
JMC,CHR 3.22,2008,QOD395,Verde,480455718
Subaru,Evoltis,2016,JOX994,Negro,1012465657
Peugeot,3028,2011,YZK181,Rojo,695008739
Honda,Civic,2016,WBJ243,Blanco,380091600
Hino,GH8J,2008,LLP031,Azul,56308151
Renault,Duster,2022,XXN311,Negro,1102543080
Renault,KWID,2023,GGS286,Cafe,964905434
Toyota,4Runner,2005,ORB795,Amarillo,833771147
Toyota,Hilux,2023,FAZ773,Blanco,777508501
Chevrolet,Captiva,2022,NFH249,Gris,485310906
Chevrolet,Joy,2022,FPL390,Verde,385067715
Mazda,CX-50,2018,XLV738,Negro,1066084556
Kia,Picanto,2013,OVI146,Rojo,736401919
Suzuki,Derco,2023,PMJ722,Blanco,1012991871
Nissan,Murano,2009,RRM075,Azul,889440112
Volkswagen,Gol,2023,THK264,Negro,560616404
Ford,Escape,2018,BVG065,Cafe,455928810
Foton,FKR CUMMINS,2017,KPQ374,Amarillo,1068583043
Hyundai,Accent,2014,ASN784,Blanco,493382820
JAC,S22,2014,RLO829,Gris,584025896
BMW,X4 M,2023,QCM857,Verde,387621588
Mercedes-Benz,AMG GLC 63,2020,SJJ958,Negro,375389574
Citroen,C23,2014,YGD785,Rojo,44843521
JMC,CPR 4.25,2017,LWJ484,Blanco,653730496
Subaru,Legacy,2017,HGM081,Azul,250751084
Peugeot,Allure,2016,QEQ492,Negro,1182156911
Honda,CRV,2005,TKW472,Cafe,893830892
Hino,Dutro Pro,2010,HXL558,Amarillo,675699112
Renault,Logan,2016,KXM206,Blanco,540063293
Renault,Sandero,2005,USL604,Gris,1178313865
Toyota,Corolla,2007,ZPK294,Verde,690886214
Toyota,Prado,2021,WPY878,Negro,1032801965
Chevrolet,Tracker,2009,ODB136,Rojo,376218536
Chevrolet,Onix,2014,KTX572,Blanco,1001026133
Mazda,24,2016,MOM01,Azul,553126595
Kia,Seltos,2013,ENA700,Negro,148567613
Suzuki,Swift,2007,LAW284,Cafe,577351075
Nissan,Tida,2019,AKW059,Amarillo,944917812
Volkswagen,Cross,2005,VYR993,Blanco,1015728849
Ford,Fiesta,2012,CUY627,Gris,1153097788
Foton,FHR XL,2013,IZY181,Verde,70594548
Hyundai,Tucson,2006,XAA980,Negro,637554495
JAC,T8 Pro,2017,UJN108,Rojo,1086475928
BMW,X6 M60i,2007,VYT167,Blanco,1096032073
Mercedes-Benz,GLC 350e,2014,SVR487,Azul,1092094805
Citroen,C-elysee,2009,MHZ547,Negro,874037793
JMC,CHR 3.23,2017,VKH629,Cafe,1130144939
Subaru,Evoltis,2023,XCI905,Amarillo,157772276
Peugeot,3029,2016,ARM387,Blanco,77661511
Honda,Civic,2011,RTN320,Gris,188589473
Hino,GH8J,2007,BFS615,Verde,347392853
Renault,Duster,2015,KVF981,Negro,711143678
Renault,KWID,2023,KWA606,Rojo,1142477069
Toyota,4Runner,2018,THE942,Blanco,307673213
Toyota,Hilux,2009,REQ271,Azul,341252847
Chevrolet,Captiva,2008,JHH391,Negro,1098494774
Chevrolet,Joy,2018,XFL315,Cafe,987059638
Mazda,CX-51,2007,ZHJ543,Amarillo,1180880702
Kia,Picanto,2017,INC972,Blanco,499676492
Suzuki,Derco,2007,RGJ723,Gris,868334428
Nissan,Murano,2022,EHB297,Verde,688037008
Volkswagen,Gol,2021,BZG385,Negro,155084012
Ford,Escape,2014,QZH317,Rojo,130815114
Foton,FKR CUMMINS,2018,LEW075,Blanco,66064120
Hyundai,Accent,2017,KIU967,Azul,207933193
JAC,S23,2011,VKB117,Negro,107838272
BMW,X4 M,2016,APR070,Cafe,230097570
Mercedes-Benz,AMG GLC 64,2021,YSU460,Amarillo,837638535
Citroen,C24,2010,AKP942,Blanco,542170216
JMC,CPR 4.26,2017,SCS540,Gris,992474112
Subaru,Legacy,2023,NGG022,Verde,161338544
Peugeot,Allure,2008,ELA432,Negro,814677330
Honda,CRV,2005,YXF636,Rojo,448027870
Hino,Dutro Pro,2019,CEI027,Blanco,1125125510
Renault,Logan,2019,CQR536,Azul,889190207
Renault,Sandero,2012,XTM712,Negro,605714945
Toyota,Corolla,2008,VCS760,Cafe,229825739
Toyota,Prado,2006,WUR934,Amarillo,511898183
Chevrolet,Tracker,2018,CMY125,Blanco,1181988459
Chevrolet,Onix,2022,GLN850,Gris,587904895
Mazda,25,2015,LBW968,Verde,146418294
Kia,Seltos,2010,LXM397,Negro,402971088
Suzuki,Swift,2016,CQG857,Rojo,131305233
Nissan,Tida,2017,EAY281,Blanco,476939682
Volkswagen,Cross,2011,SOZ633,Azul,780559713
Ford,Fiesta,2013,IPS736,Negro,863655265
Foton,FHR XL,2011,CPW970,Cafe,730983773
Hyundai,Tucson,2006,CKH252,Amarillo,184351395
JAC,T8 Pro,2021,SYM735,Blanco,459437299
BMW,X6 M60i,2007,QIJ196,Gris,693629797
Mercedes-Benz,GLC 350e,2023,MRS361,Verde,570757656
Citroen,C-elysee,2006,AAK433,Negro,1056836345
JMC,CHR 3.24,2022,ZEZ982,Rojo,1087235587
